,subset,clean_text,n_annot,mean_accept,mean_conf,label
20530,train,"This plan will give our dedicated general practices the support needed to increase capacity, boosting the number of appointments for patients to see and speak to their GP practice.",3,0.6666666666666666,3.6666666666666665,1
20531,train,I look forward to continuing to work with the sector to ensure patients can get the care they need.,3,0.3333333333333333,4.666666666666667,0
20532,train,"Patients will also be able to see different types of clinicians in general practice, who can best meet their needs and conditions, including pharmacists, paramedics, advanced nurse practitioners and nursing associates.",3,0.0,5.0,0
20533,train,"NHS England will also work with the government to consider how far and fast the role of pharmacists can be increased in the supply of medication, as part of relieving workload on GPs.",3,0.3333333333333333,4.666666666666667,0
20534,train,"Findings from the latest report of REACT-1, one of the country’s largest studies into coronavirus (COVID-19) infections in England, have been published today by Imperial College London and Ipsos MORI.",3,0.0,4.666666666666667,0
20535,train,"Over 100,000 volunteers took part in the study in England between 9 and 27 September 2021 to examine the levels of COVID-19 in the general population.",3,0.3333333333333333,5.0,0
20536,train,The latest data shows that prevalence of SARS-CoV-2 (the virus that causes COVID-19) in the population in England has increased to 0.83%.,3,0.3333333333333333,5.0,0
20537,train,"Across the period of this round of the study, the report found that prevalence was stable or slightly rising across all age groups combined.",3,0.0,4.333333333333333,0
20538,train,The main findings from the 14th round of the REACT-1 study were as follows.,3,0.0,5.0,0
20539,train,"The report found 764 positives from 100,527 swabs giving a weighted prevalence of 0.83%.",3,0.0,5.0,0
20540,train,"However, there was some variation between age groups.",3,0.3333333333333333,4.333333333333333,0
20541,train,"Prevalence was growing in those aged 17 years and below with an R number of 1.18, while prevalence was decreasing in those aged 18 to 54 years with an R number of 0.81.",3,0.0,4.0,0
20542,train,"At the regional level, prevalence ranged from 0.57% in the South East to 1.25% in Yorkshire and The Humber.",3,0.0,5.0,0
20543,train,There was evidence of growth in both East Midlands and London with R of 1.36 and 1.59 respectively.,3,0.0,5.0,0
20544,train,"In people of Black ethnicity, prevalence was higher at 1.41% compared with white participants at 0.78%.",3,0.0,4.0,0
20545,train,"Prevalence was higher among larger compared with smaller households, ranging from 0.33% for single-person households to 1.75% for households with 6 or more persons.",3,0.0,4.0,0
20546,train,"Among households with one or more children, prevalence was also higher at 1.37% compared with 0.40% in households without children.",3,0.0,4.0,0
20547,train,"In those reporting 2 doses of vaccine, prevalence was 0.56% compared with 1.73% in unvaccinated people.",3,0.0,4.333333333333333,0
20548,train,"Among people who were in contact with a confirmed COVID-19 case, prevalence was 7.35% compared with 0.43% among those without such contact.",3,0.3333333333333333,4.666666666666667,0
20549,train,"Across rounds 13 and 14 of the REACT-1 study, analysis of weighted prevalence by time since receiving second dose of vaccine indicated higher prevalence at 0.55% (0.50%, 0.61%) for those who received their second dose 3 to 6 months before their swab compared to 0.35% (0.31%, 0.40%) for those whose second dose was within 3 months.",3,0.0,4.0,0
20550,train,Prevalence rates were uncertain for those whose second dose was more than 6 months previously.,3,0.3333333333333333,4.0,0
20551,train,"However, prevalence was higher for unvaccinated individuals, at 1.73% (1.60%, 1.95%), than for participants who had received either one or 2 doses of vaccine.",3,0.0,4.0,0
20552,train,"The study also examined vaccine effectiveness against infection, comparing those who have received 2 doses of a vaccine against those who are unvaccinated.",3,0.0,5.0,0
20553,train,"For all participants and all vaccines combined, vaccine effectiveness against infection was estimated to be 62.8% when adjusted for round, age, sex, index of multiple deprivation, region and ethnicity.",3,0.3333333333333333,4.666666666666667,0
20554,train,"Among the subset of participants reporting symptoms, vaccine effectiveness was 66.4% overall.",3,0.3333333333333333,4.333333333333333,0
20555,train,"This is in line with estimates by the UK Health Security Agency (UKHSA) that after 2 doses, vaccine effectiveness against symptomatic disease with the Delta variant is approximately 65 to 70% with AstraZeneca and 80 to 95% with Pfizer-BioNTech.",3,0.0,5.0,0
20557,train,"The vaccination programme has also been successful in weakening the link between infection, hospitalisation and deaths.",3,1.0,3.6666666666666665,1
20558,train,"Today’s data demonstrates the need to remain vigilant and follow government guidance to receive both doses of vaccine when you are eligible and follow good public health behaviours to minimise spread of infection, to ensure that we continue to reduce the risk.",3,0.6666666666666666,3.6666666666666665,1
20559,train,"Dr Jenny Harries, Chief Executive of UKHSA, said: This data demonstrates that while our vaccination programme continues to make a huge difference, the pandemic is not over.",3,0.0,3.333333333333333,0
20560,train,"As we move towards winter, it is as important as ever that we continue to act responsibly in order to avoid transmission.",3,0.6666666666666666,3.6666666666666665,1
20561,train,"While cases remain high, the vaccination programme is ensuring that this does not translate to a similarly high number of hospitalisations and deaths.",3,0.6666666666666666,4.0,1
